"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
908,68,"ECU","Ecuador",22,"Sucumbios",184,"Sucumbíos",908,"Santa Barbara",NA,"","Parroquia","Parish","",""
909,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",909,"Ambatillo",NA,"","Parroquia","Parish","",""
910,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",910,"Ambato",NA,"","Parroquia","Parish","",""
911,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",911,"Atahualpa",NA,"","Parroquia","Parish","",""
912,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",912,"Augusto N. Martinez",NA,"","Parroquia","Parish","",""
913,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",913,"Constatino Fernandez",NA,"","Parroquia","Parish","",""
914,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",914,"Cunchibamba",NA,"","Parroquia","Parish","",""
915,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",915,"Huachi Grande",NA,"","Parroquia","Parish","",""
916,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",916,"Izamba",NA,"","Parroquia","Parish","",""
917,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",917,"Juan Benigno Vela",NA,"","Parroquia","Parish","",""
918,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",918,"Montalvo",NA,"","Parroquia","Parish","",""
919,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",919,"Pasa",NA,"","Parroquia","Parish","",""
920,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",920,"Picaigua",NA,"","Parroquia","Parish","",""
921,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",921,"Pilaguin",NA,"","Parroquia","Parish","",""
922,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",922,"Quisapincha",NA,"","Parroquia","Parish","",""
923,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",923,"San Bartolome de Pinllo",NA,"","Parroquia","Parish","",""
924,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",924,"San Fernando",NA,"","Parroquia","Parish","",""
925,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",925,"Santa Rosa",NA,"","Parroquia","Parish","",""
926,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",926,"Totoras",NA,"","Parroquia","Parish","",""
927,68,"ECU","Ecuador",23,"Tungurahua",185,"Ambato",927,"Unamuncho",NA,"","Parroquia","Parish","",""
928,68,"ECU","Ecuador",23,"Tungurahua",186,"Baños",928,"Baños de Agua Santa",NA,"","Parroquia","Parish","",""
929,68,"ECU","Ecuador",23,"Tungurahua",186,"Baños",929,"Lligua",NA,"","Parroquia","Parish","",""
930,68,"ECU","Ecuador",23,"Tungurahua",186,"Baños",930,"Rio Negro",NA,"","Parroquia","Parish","",""
931,68,"ECU","Ecuador",23,"Tungurahua",186,"Baños",931,"Rio Verde",NA,"","Parroquia","Parish","",""
932,68,"ECU","Ecuador",23,"Tungurahua",186,"Baños",932,"Ulba",NA,"","Parroquia","Parish","",""
933,68,"ECU","Ecuador",23,"Tungurahua",187,"Cevallos",933,"Cevallos",NA,"","Parroquia","Parish","",""
934,68,"ECU","Ecuador",23,"Tungurahua",188,"Mocha",934,"Mocha",NA,"","Parroquia","Parish","",""
935,68,"ECU","Ecuador",23,"Tungurahua",188,"Mocha",935,"Pinguili",NA,"","Parroquia","Parish","",""
936,68,"ECU","Ecuador",23,"Tungurahua",189,"Patate",936,"El Triunfo",NA,"","Parroquia","Parish","",""
937,68,"ECU","Ecuador",23,"Tungurahua",189,"Patate",937,"Los Andes",NA,"","Parroquia","Parish","",""
938,68,"ECU","Ecuador",23,"Tungurahua",189,"Patate",938,"Patate",NA,"","Parroquia","Parish","",""
939,68,"ECU","Ecuador",23,"Tungurahua",189,"Patate",939,"Sucre",NA,"","Parroquia","Parish","",""
940,68,"ECU","Ecuador",23,"Tungurahua",190,"Quero",940,"Quero",NA,"","Parroquia","Parish","",""
941,68,"ECU","Ecuador",23,"Tungurahua",190,"Quero",941,"Rumipamba",NA,"","Parroquia","Parish","",""
942,68,"ECU","Ecuador",23,"Tungurahua",190,"Quero",942,"Yanayacu",NA,"","Parroquia","Parish","",""
943,68,"ECU","Ecuador",23,"Tungurahua",191,"San Pedro de Pelileo",943,"Benitez",NA,"","Parroquia","Parish","",""
944,68,"ECU","Ecuador",23,"Tungurahua",191,"San Pedro de Pelileo",944,"Bolivar",NA,"","Parroquia","Parish","",""
945,68,"ECU","Ecuador",23,"Tungurahua",191,"San Pedro de Pelileo",945,"Chiquicha",NA,"","Parroquia","Parish","",""
946,68,"ECU","Ecuador",23,"Tungurahua",191,"San Pedro de Pelileo",946,"Cotalo",NA,"","Parroquia","Parish","",""
947,68,"ECU","Ecuador",23,"Tungurahua",191,"San Pedro de Pelileo",947,"El Rosario",NA,"","Parroquia","Parish","",""
948,68,"ECU","Ecuador",23,"Tungurahua",191,"San Pedro de Pelileo",948,"Garcia Moreno",NA,"","Parroquia","Parish","",""
949,68,"ECU","Ecuador",23,"Tungurahua",191,"San Pedro de Pelileo",949,"Huambalo",NA,"","Parroquia","Parish","",""
950,68,"ECU","Ecuador",23,"Tungurahua",191,"San Pedro de Pelileo",950,"Pelileo",NA,"","Parroquia","Parish","",""
951,68,"ECU","Ecuador",23,"Tungurahua",191,"San Pedro de Pelileo",951,"Salasaca",NA,"","Parroquia","Parish","",""
952,68,"ECU","Ecuador",23,"Tungurahua",192,"Santiago de Pillaro",952,"Baquerizo Moreno",NA,"","Parroquia","Parish","",""
953,68,"ECU","Ecuador",23,"Tungurahua",192,"Santiago de Pillaro",953,"Emilio Maria Teran",NA,"","Parroquia","Parish","",""
954,68,"ECU","Ecuador",23,"Tungurahua",192,"Santiago de Pillaro",954,"Marcos Espinel",NA,"","Parroquia","Parish","",""
955,68,"ECU","Ecuador",23,"Tungurahua",192,"Santiago de Pillaro",955,"Pillaro",NA,"","Parroquia","Parish","",""
956,68,"ECU","Ecuador",23,"Tungurahua",192,"Santiago de Pillaro",956,"Presidente Urbina",NA,"","Parroquia","Parish","",""
957,68,"ECU","Ecuador",23,"Tungurahua",192,"Santiago de Pillaro",957,"San Andres",NA,"","Parroquia","Parish","",""
958,68,"ECU","Ecuador",23,"Tungurahua",192,"Santiago de Pillaro",958,"San Jose de Poalo",NA,"","Parroquia","Parish","",""
959,68,"ECU","Ecuador",23,"Tungurahua",192,"Santiago de Pillaro",959,"San Miguelito",NA,"","Parroquia","Parish","",""
960,68,"ECU","Ecuador",23,"Tungurahua",193,"Tisaleo",960,"Quinchicoto",NA,"","Parroquia","Parish","",""
961,68,"ECU","Ecuador",23,"Tungurahua",193,"Tisaleo",961,"Tisaleo",NA,"","Parroquia","Parish","",""
962,68,"ECU","Ecuador",24,"Zamora Chinchipe",194,"Chinchipe",962,"Chito",NA,"","Parroquia","Parish","",""
963,68,"ECU","Ecuador",24,"Zamora Chinchipe",194,"Chinchipe",963,"El Chorro",NA,"","Parroquia","Parish","",""
964,68,"ECU","Ecuador",24,"Zamora Chinchipe",194,"Chinchipe",964,"El Porvenir del Carmen",NA,"","Parroquia","Parish","",""
965,68,"ECU","Ecuador",24,"Zamora Chinchipe",194,"Chinchipe",965,"La Chonta",NA,"","Parroquia","Parish","",""
966,68,"ECU","Ecuador",24,"Zamora Chinchipe",194,"Chinchipe",966,"Palanda",NA,"","Parroquia","Parish","",""
967,68,"ECU","Ecuador",24,"Zamora Chinchipe",194,"Chinchipe",967,"Pucapamba",NA,"","Parroquia","Parish","",""
968,68,"ECU","Ecuador",24,"Zamora Chinchipe",194,"Chinchipe",968,"San Francisco del Vergel",NA,"","Parroquia","Parish","",""
969,68,"ECU","Ecuador",24,"Zamora Chinchipe",194,"Chinchipe",969,"Valladolid",NA,"","Parroquia","Parish","",""
970,68,"ECU","Ecuador",24,"Zamora Chinchipe",194,"Chinchipe",970,"Zumba",NA,"","Parroquia","Parish","",""
971,68,"ECU","Ecuador",24,"Zamora Chinchipe",195,"El Pangui",971,"El Guisme",NA,"","Parroquia","Parish","",""
972,68,"ECU","Ecuador",24,"Zamora Chinchipe",195,"El Pangui",972,"El Pangui",NA,"","Parroquia","Parish","",""
973,68,"ECU","Ecuador",24,"Zamora Chinchipe",195,"El Pangui",973,"Pachicutza",NA,"","Parroquia","Parish","",""
974,68,"ECU","Ecuador",24,"Zamora Chinchipe",195,"El Pangui",974,"Tundayme",NA,"","Parroquia","Parish","",""
975,68,"ECU","Ecuador",24,"Zamora Chinchipe",196,"Nangaritza",975,"Guayzimi",NA,"","Parroquia","Parish","",""
976,68,"ECU","Ecuador",24,"Zamora Chinchipe",196,"Nangaritza",976,"Zurmi",NA,"","Parroquia","Parish","",""
977,68,"ECU","Ecuador",24,"Zamora Chinchipe",197,"Yacuambi",977,"28 de Mayo",NA,"","Parroquia","Parish","",""
978,68,"ECU","Ecuador",24,"Zamora Chinchipe",197,"Yacuambi",978,"La Paz",NA,"","Parroquia","Parish","",""
979,68,"ECU","Ecuador",24,"Zamora Chinchipe",197,"Yacuambi",979,"Tutupali",NA,"","Parroquia","Parish","",""
980,68,"ECU","Ecuador",24,"Zamora Chinchipe",198,"Yanzatza",980,"Chicaña",NA,"","Parroquia","Parish","",""
981,68,"ECU","Ecuador",24,"Zamora Chinchipe",198,"Yanzatza",981,"Los Encuentros",NA,"","Parroquia","Parish","",""
982,68,"ECU","Ecuador",24,"Zamora Chinchipe",198,"Yanzatza",982,"Yantzaza",NA,"","Parroquia","Parish","",""
983,68,"ECU","Ecuador",24,"Zamora Chinchipe",199,"Zamora",983,"Cumbaratza",NA,"","Parroquia","Parish","",""
984,68,"ECU","Ecuador",24,"Zamora Chinchipe",199,"Zamora",984,"Guadalupe",NA,"","Parroquia","Parish","",""
985,68,"ECU","Ecuador",24,"Zamora Chinchipe",199,"Zamora",985,"Imbana",NA,"","Parroquia","Parish","",""
986,68,"ECU","Ecuador",24,"Zamora Chinchipe",199,"Zamora",986,"Paquisha",NA,"","Parroquia","Parish","",""
987,68,"ECU","Ecuador",24,"Zamora Chinchipe",199,"Zamora",987,"Sabanilla",NA,"","Parroquia","Parish","",""
988,68,"ECU","Ecuador",24,"Zamora Chinchipe",199,"Zamora",988,"San Carlos de las Minas",NA,"","Parroquia","Parish","",""
989,68,"ECU","Ecuador",24,"Zamora Chinchipe",199,"Zamora",989,"Timbara",NA,"","Parroquia","Parish","",""
990,68,"ECU","Ecuador",24,"Zamora Chinchipe",199,"Zamora",990,"Zamora",NA,"","Parroquia","Parish","",""
991,68,"ECU","Ecuador",24,"Zamora Chinchipe",199,"Zamora",991,"Zumbi",NA,"","Parroquia","Parish","",""
